document_id,text,category,date
GDL-1914-10-23-Ar00305,"Trois espions condamnés. Genève, 22 octobre. Le tribunal militaire de la Ire division a siégé aujourd'hui, sous la présidence du major Maunoir, grand-juge, le major Sidney Schopfer, de Lausanne, faisant fonction d'auditeur. Le tribunal avait à juger une affaire d'espionnage dans laquelle étaient compromis trois individus. 1. Otto Ulrich, lieutenant-colonel allemand en retraite, qui n'a pas comparu, ayant réussi à prendre la fuite; 2. Dr Wahlaender; 3. Kohr. Après des débats commencés à 9 heures du matin et terminés à 8 heures du soir, le tribunal a rendu un jugement reconnaissant Ulrich coupable d'avoir dirigé un service de renseignements au service de l'Allemagne, Wahlaender et Kohr de lui avoir servi d'agents. Wahlaender a reçu de la corespondance et des télégrammes chiffrés que l'on a pu traduire et qui étaient destinés à Ulrich. Ces pièces contenaient des renseignements importants pour la défense de la Suisse et provenaient de diverses villes. Une dépêche venait d'Amérique; une autre de Saint-Sébastien, en Espagne. Chez Kohr, on a trouvé un plan militaire français et un formulaire à remplir concernant les troupes françaises de Chaumont, Troyes, Châlons-sur-Marne. B est en outre prouvé que Kohr avait fait usage, pour s'introduire en Suisse, de fausses pièces d'identité délivrées par l'Allemagne: il se donnait comme agent douanier, tandis qu'il était chimiste de son état. Le tribunal a prononcé les condamnations suivantes: Otto Ulrich, par défaut à deux ans de prison et 5000 francs d'amende. Dr Wahlaender, à trois mois d'emprisonnement et 1000 francs d'amende. Kohr, à deux mois d'emprisonnement",Chronique judiciaire,1914-10-23
GDL-1914-11-02-Ar00213,"Les congêc. L'adjudant général de l'armée a donné l'ordre suivant concernant les demandes de congt et de licenciement, en modification de ses ordres des 3 septembre et icr octobre 1914: « 1. Les commandants des unités d'armée et des corps de troupes indépendants sont autorisés à accorder des congés jusqu'à un mois. i > 2. Il leur est loisible de fixer les compéten ces de leurs sous-ordres pour des congés de moindre durée. » 3. Toutes les demandes de congé de plus d'un mois et toutes les demandes de licenciement seront comme précédemment transmises par la voie du service et avec le préavis des diverses instances, à l'adjudant général de l'armée. » Nos troupes à Berne. Samedi matin, de nouveau, des contingents considérables de troupes bernoises et valaisannes ont traversé la ville et ont défilé devant le général Willc et son état-major. C'étaient des troupes de montagne, d'infanterie, mitrailleurs, batteries de montagne, avec une interminable colonne de chevaux, de batteries, de train et de convoyeurs. Un nombreux public formait la haie. Ces troupes ont pris le même chemin que les contingents romands qui ont passé hier. Un joli geste Un soldat argovien de la landwehr qui se trouve en service à Airolo a reçu un télégramme lui annonçant que sa femme était heureusement accouchée de trois fils. Aussitôt les camarades se sont cotisés et ont réuni une somme de cent cinquante francs qu'ils ont remise à l'heureux père.",Chronique militaire,1914-11-02
GDL-1914-11-04-Ar00306,"Chemins de fer veveysans. Le conseil d'administration des Chemins de fer électriques veveysans. considérant la diminution des recettes due aux événements qui se sont produits dès le 1 er août, propose de revenir sur la décision prise au mois de juin dernier de distribuer un dividende de. 2 % pour l'exercice 1913 et de verser ht somme affectée à cette répartition à un compte de réserve spéciale créé pour parer au déficit éventuel de l'exercice 1914, conséquence de la situation actuelle.",Chronique financière,1914-11-04
GDL-1914-11-04-Ar00311,"Souvenir de l'occupation des frontières. La maison Stehli frères, éditions artistique *, Zurich-Genève, publie une très belle gravure, en grand format, du général Wille, avec se signature en fac-similé. Ce souvenir des grands événements de 1914 sera certainement bien accueilli. Sous le patronage d'un certain nombre d * personnalités connues, il paraîtra d'autre part, prochainement, une plaquette artistique, dont lt sujet sera l'occupation des frontières et devant servir d'appel au peuple suisse à défendre l'indépendance du pays. La moitié du produit d « la vente sera affectée à la Croix-Rouge.",Les livres,1914-11-04
GDL-1914-11-06-Ar00306,"Poursuites et congés militaires. Les troupes en congé ne touchent ni solde ni nourriture et portent leur habit civil, disait le récent communiqué de l'Adjudant général de l'armée. Un préposé bernois a adressé à un soldat d'un bataillon, en congé de 10 jours, un mandat de saisie, estimant que tel congé équivaut à un licenciement temporaire. Le soldat a recouru à l'autorité cantonale de surveillance en se basant sur l'art. 57 de la loi fédérale, sur la poursuite. Cette autorité a demandé à l'Adjudant général de l'armée quelles sont les relations du congé avec le service militaire. Il résulte de sa réponse que le congé ne peut, en aucun cas, être considéré comme un licenciement provisoire et que l'interprétation du préposé bernois est irronée. Le fait que l'homme e 1 congé ne touche ni solde, ni nourriture est sans importance. H faut assimiler le congé temporaire accordé à toute une troupe, au congé accordé indi / iduellement, à un homme isolé; dans ce dernier cas on n'a jamais admis qu'il soit question de licenciement B n'est pas interdit aux hommes en congé de continuer à porter l'uniforme; il leur est simplement permis de revêtir leurs habits civils. Ds restent sous la discipline de la juridiction militaire. Dans ces conditions, la cour cantonale de suveillance a admis le recours du soldat et annulé comme contraire à la loi, le mandat de saisie qui lui avait été adressé. SOUSCRIPTION POUR LES BELGES Listes précédentes, 19, 996 fr. 70. — Emile Marcionetti, commis",Chronique judiciaire,1914-11-06
GDL-1914-11-10-Ar00400,"FOOTBALL Les matchs de dimanche. A Lausanne, le F.-C. Aurore I bat Grancy II par 4 buts à o. Mi-temps 1-0. A la Pontaise, Montriond II bat Etoile Olympique par 7 buts à 0. Mi-temps 4 à o. A Morges, Forward I bat Montriond III par 6 buts à 1. Mi-temps 2 à 1. Grancy F.-C. Il s'est constitué au sein de cette société, pour la saison actuelle, un comité provisoire dont voici la formation: Président-secrétaire, Maurice Corminboeuf, Mauborget 2; caissier, Georges Andrist; adjoint, Pierre Cerutti. Capitaine de première équipe, Charles Martinella; capitaine de deuxième équipe, Francis Devolz. Toute la correspondance est à adresser au secrétaire. Championnat lausannois. Le championnat lausannois débutera dimanche prochain. En série A, cinq clubs se sont fait inscrire en série B, sept. Ce championnat sera doté de deux superbes coupes et promet d'être vivement disputé. Nous publierons tous peu le calendrier des rencontres.",Les sports,1914-11-10
GDL-1914-11-12-Ar00211,"Place d'armes de Bière. La Municipalité de Bière; a adressé au département militaire cantonal, pour être transmise à l'autorité fédérale, une requête demandant d'obtenir des troupes sur la place d'armes de Bière délaissée depuis la mobilisation, ce qui laisse sans travail une partie de la population. L'a itorité fédérale a promis prochainement de nouvelles troupes nour Bière. Obsèques militaires. Mercredi matin est arrivé à Berthoud, de Kalchoffen, le « onvoi funèbre accompagnant le corps du sergent Fiaux, tué par un involontaire coup de fusil. Au nombre des officiers venus rendre' les honneurs, se trouvaient le colonel brigadier A. Grobet et le lieutenant-colonel Apothéloz. Le cercueil, gardé par des sous-officiers, camarades du défunt, a été placé dans le train, à destination d'Avenches.",Chronique militaire,1914-11-12
GDL-1914-11-14-Ar00400,"TRIBUNAL FÉDÉRAL Rapports de voisinage. Excès du droit de propriété. L'art. 684 du code civil suisse impose au propriétaire d'un immeuble l'obligation de s'abstenir, dans l'exercice de < = on droit de propriété, spécialement dans ses travaux d'exploitation industrielle, de tout excès au détriment de la propriété du voisin. 11 ajoute: « Sont interdits en particulier les émissions de fumée ou de suie, les émanations incommodantes, les bruits, les trépidations qui ont un effet dommageable et qui excèdent les limites de la tolérance que se doivent les voisins en égard à l'usage local, à la situation et à la nature des immeubles. » _ - La seconde section civile du Tribunal fédéral a eu à s'occuper, dans sa séance du jeudi 29 octobre dernier, d'un cas d'application de la disposition légale précisée, dans une affaire Société imobilière de la Pelouse contre Ulrich. La société demandeiessc et recourante possède, à Genève, dans le quartier de Plainpalais, un grand immeuble locatif de construction récente, à côté duquel se trouve le manège du défendeur Ulrich. Elle a ouvert action à ce dernier au début de l'année 1914, après plusieurs sommations infructueuses, en se plaignant de la proximité de la fosse à fumier avoisinant le manège, des émanations provenant du transport du fumier, de la présence d'innombrables rats qui infestent le voisinage et de nombreuses mouches qui incommodent ses locataires; elle expose qu'il s'agit d'un quartier neuf, bourgeoisement habité, et en train de se développer, que les inconvénients dont elle se plaint ne sont",Chronique judiciaire,1914-11-14
GDL-1914-11-19-Ar00301,"Dans notre armée. M. le lieut-colonel Bersier a eu la délicate pensée de faire donner, à Martigny-Ville et à Martigny-Bourg, par les excellentes fanfares des bataillons de son régiment, un concert au profit des familles des militaires moits au service de 'a patrie, à Riondaz. La collecte a produit 500 fr. Echos de la mobilisation. On nous écrit: La plus franche cordialité continue à régner entre les soldats de la Ire division et nos Confédérés de la Suisse centrale. Mardi soir, la société chorale Liederkranz, de B. avait organisé à l'hôtel Guggisberg, en l'honneur des officiers un concert dont le programme, composé avec beaucoup de goût et do soin fut exécuté à la perfection et remporta un vif succès. Des paroles aimables ont été échangées entro le président du Liederkranz et le major A. Maunoir; l'un et l'autre ont souligne la bonno entente qui existe entre l'élément cml et militaire et ont porté leur toast à 1 amitié et à la concorde entre Confédérés. Le capitaine do Weiss a ajouté quelques mots en un Schwyzer Dûtsch savoureux. La soirée s'est terminée fort gaïment par des chœurs çt des prodeutions individuelles. Un chaleureux merci au Mannerchor Liederkranz pour son aimable attention à laquelle tous les officiers ont été très sensibles.",Chronique militaire,1914-11-19
GDL-1914-11-23-Ar00306,"FOOTBALL Les matchs de dimanche. Un nombreux public assistait h'er à la Pontaise au match Montriond II-Contral I, pour le championat lausannoii. Les bleus et blancs, avec une équipe qui devient de plus en plus redoutable ont battu leurs adversaires par 6 butB à 1. Mi-temps 2 à U. Avant le match Montriond II-Central I, la troisième équipe des bleup et blancs se rencontrait avec Grancy II, pour la série B. L'équipe I étant libre, Grancy avait renforcé sa deuxième équipe de six joueurs de première. Montriond III ne s'es * pas présenté au complet, il n'avait sur le terrain que dix équi piers. Grancy a battu Montriond par 2 à 1. Autres résultats: Signal I bat Etoile par 0 buts s 1; Cantonal I-Central II, match nul, 2 à 2; Ouest I-Etoile II, match nul, 1 à 1; Ouost F.-C. jouait avec sept équipiers. ALPINISME Club alpin suisse * La section des Diablerets du 0. A. S. est convoquée à deux assemblées générales en novembre et décembre: 1. Assemblée générale extraordinaire du mercredi 25 novembre 1914, à 8 h. 30 du soir, au local: Revision partielle des statuts. 2. Assemblée ordinaire du 25 novembre à 9 h. du soir au local: Administration, ballottages. Conférence de M. Faes: Traversée de l'Oberland bernois en skis, avec ascension do l'Ebncfluh, de la. Tungfrau et du Studerhorn. 3. Assemblée générale ordinaire du mercredi 16 décembre 1914. r 8 h. 30 du soir, au local, Cercle de Beau-Séjour. Affaires adniiilatratives.",Les sports,1914-11-23
GDL-1914-11-24-Ar00303,"Mtoitxc Bottlata amphi / œiés Un détachement de douze hommes de l'escadron..., arrivé à Morges dimanche soir pour toucher des chevaux lundi matin, avait été logé à la caserne de Morges pour y passer la nuit Un tuyau de gaz avant crevé, une fuite s'est produite, et les douze hommes ont été trouvés, lundi matin, à moitié asphyxiés. Des soins énergiques, immédiatement prodigués, ont mis hors de danger neuf d'entre eux; mais les autres ont été transportés a l'Infirmerie de Morges. Leur état est grave, sans toutefois que leur vie soit en danger.",Chronique militaire,1914-11-24
GDL-1914-11-27-Ar00608,"Dr li. GALLI-YALERIO, professeur à la faculté do médecine do l'Université de Lausanne'. Le rôle de l'hygiène dans les armées et dans les guerres modernes. — Lausanne, Edwin Frankfurter. René de SAUSSURE. Le Temps en général et le Temps bergsonien en particulier. ( Extrait des Archives de psycholoqie, t. XIV, No M, août 1011. ) Almanaeh helvétique 1913. — Lausanne L. Martinet. Mme LAMBERT-IÎKAXDT. Sur lu route obscure. — Neuchâtol, Bonnes lectures de la Suisse romanrle. Ce récit nous montre la vie sous doux faces différentes: l'une heureuse et joyeuse, pleine d'abnégation au service d'une bonne cause; l'autre heureuse aussi, mais sans joie et sans appui dans l'épreuve » La conscience helvétique, Appel à tous la Suisses, par Th. Aubert. Un nouveau tirage de cette brochure étant en cours d'exécution, le public la trouvera de nouveau on vente dans tous let"" kiosques et dépôts de l'Agence des journaux. **• * Continuant la série des nouvelles d'Urbain Olivier, publiée en une éiition populaire à bon marché. Georges Bridel et Ci « viennent de publier Raymond le pensionnaire, illustré de 4 dessins d'Eugène BUTnand. Ce joli volume, grâce à son prix modique, trouvera comme les précédents un excellent accueil au moment des étrennes. Des mêmes éditeurs, l'excellent Bon Messager de la Croir-Blcue, qu'on trouve aussi à l'Agence de la Croix-Bleue, 18, rue de l'Halle, à Lausanne. Musée"" industriel de, Friboitrg. — Le Musée industriel cantonal de Fribourg publie à l'occasion de son 25 me anniversaire une plaquette illustrée dans laquelle son directeur,",Les livres,1914-11-27
GDL-1914-11-27-Ar00704,"Les accidents. Dans un cantonnement, une cartouche laissée dans un poêle a fait explosion, blessant grièvement à un œil l'aspirant officier Sch. Le patient a dû être transporté immédiatement à Lausanne. Lundi, en gare de Chiètrca, on a trouvé, à l'intérieur d'un vagon de bétail, un soldat mort près de son cheval. Le malheureux avait reçu une ruade de sa monture en plein visage. La mort a dû être Instantanée. Dans la Broyé. Dimanche, toute une brigade a défilé â Payerne; l'allure de nos soldats était superbe et a été admirée par un nombreux public Un contingent de NidwaMiens a cantonné dans deux villages de la région. La population leur a fait fête en leur fournissant abondamment et gratuitement thé. café, lait et friandises de toutes sortes. Les soldats sont enchantés de cette réception et s'en sont ouverts ingénument à leur aumônier en lui disant qu'ils avaient cru quo les Vaudois étaient des Français, mais qu'ils s'aperçoivent que ce sont bien véritablement de bons Suisses. Les congés. On sait que depuis quelque temps des congés de dis jours sont accordés à tour de rôle à toutes les divisions. Comme il arrive souvent que les soldats venus de l'étranger ne savent où passer leur congé, ils ont été autorisés à rester dans leur corps pendant ce temps. On demande un piano. Il y a dans no 3 forts élevés sur territoire vaudois, à Dailly, à Savatan, des soldats qui passeront l'hiver sans grandes distractions. On y trouve cependant quelques violons, flûtes",Chronique militaire,1914-11-27
GDL-1914-11-30-Ar00403,"TRIBUNAL FÉDÉRAL Action en désaveu. Les art. 263 et suivants du code civil suisse organisent une action en désaveu permettant au mari de désavouer un enfant mis au monde par sa femme; l'action est dirigée contre l'enfant et contre la mère, et elle doit être intentée dans un délai de trois mois à partir du jour où le demandeur a connu la naissance, sous peine de prescription, à moins que de justes motifs rendent le retard excusable ou encore que le mari ait été induit frauduleusement à ne pas désavouer l'enfant. L'article 266 prévoit entre autres que, lorsque les époux étaient séparés de corps ( durch gerichtliches Urteil getrennt ) au moment de Ta conception, le mari n'a pas à prouver d'autre fait pour désavouer l'enfant, la présomption que l'enfant est légitime renaissant d'ailleurs dès qu'il parait établi que le mari a cohabité avec sa femme a l'époque de la conception. Dans ses séances des 11 et 12 no vembre 1914. la seconde section civile du Tribunal fédéral a eu l'occasion, à propos d'un recours W. contre W., d'examiner ce qu'il faut entendre ici par « époux séparés de corps ». Il s'agissait en l'espèce d'époux qui, du moment de la conception de l'enfant dont la qualité de légitime était attaquée, étaient en instance de divorce; l'enfant est né le 19 mai 1912, alors que la mère avait obtenu du juge dès le 16 septembre 1909 l'autorisation de vivre séparée pendant la litispendance, et le divorce n'a été d; finitivemeit",Chronique judiciaire,1914-11-30
GDL-1914-12-05-Ar00211,"Promotions On été promus lieutenants des troupes sanitaires les caporaux Max Hafner, de Courgevaux ( Fribourg ), à Genève; Charles Vauthier, de et à Genève; Terrier Paul, de et i Montignez. Franchise de port Dès maintenant, les envois de la poste aus lettres expédiés par des militaires en servia dans l'armée suisse aux membres de leur famille résidant en Autriche peuvent aussi être expédiés en franchise de port On sait que la même facilité était déjà accordée pour la France et l'Allemagne. Les envois doivent porter l'empreinte d'un timbre militaire ou de la poste de campagne. On recommande en outre d- 'inscrire sur lei envois le nom do l'expéditeur. On considèri comme membres de la famille du militaire l'épouse, le père, la mère, les grands-parent », les enfants et les frères et sœurs. Confiance! Sous ce titre, le capitaine aumônier Th. Muller, du lazaret de campagne 11, public le texte de l'allocution qu'il a prononcée an culte militaire du 1 er novembre 1914, à l'établissement sanitaire des étapes 1, a Bumplltz. Ornée d'une préface du colonel Hauser, médecin d'armée, cette plaquette, dédiée u commandant du lazaret 11, major Oéréaole, mérite d'être abondamment répandu * dans 1 » troupe et aussi dan * le publie. Officiers convalescents On mande de Berne à la Gazette i » Thurgovie que le gouvernement allemand aurait soulevé certaines objections à autoriser 1 er officiers blessés ou malades à venir achever leur convalescence en, Suisse. Afin d'éviter les difficultés qui pourraient se produire on éviterait probablement",Chronique militaire,1914-12-05
GDL-1914-12-07-Ar00309,"BANQUE POUR ENTREPRISES ÉLECTRIQUES On nous écrit: « L'asembléc générale ordinaire des actionnaires de la Banque pour entreprises électriques à Zurich, qui a ou lieu le 5 décembre, a ratifié la proposition du conseil d'administration de fixer à 10 % — comme pour les années précédentes — le dividende pour l'exercice clôturé lo 30 juin 1914. Ce dividende sera payable à partir du 7 décembre. Les administrateurs sortants ont été confirmés dans leurs fonctions pour une nouvelle période de trois ans. A la place de trois administrateurs décédés ont été nommés: MM. les directeurs Herbert Gutmann. Martin Schiff et le Dr Oskar von Waldkirch. En outre l'assemblée générale a procédé à l'élection do deux nouveaux membres du conseil d'administration, soit MM. Emile Odier, de la banque Lombard, Odier et Cic, à Genève, et Uans La Roche, de la banque La Roche et Cio, à Bâle. »",Chronique financière,1914-12-07
GDL-1914-12-07-Ar00404,"Les grands jours de la guerre mondiale racontée à tous. — Lausanne, Société d'éditions et de publications illustrées, 26, Cité-Derrière. Nous recevons la première livraison de la publication ci-dessus. Les suivantes paraîtront de quinzaine en quinzaine, les 1 et 15 chaque mois. Chaque fascicule a 20 pages de texte et d'illustrations. La série complète formera un beau volume donnant l'histoire complète de la guerre. A chaque numéro est jointe une feuille volante, la Tribune libre des « grands jours », contenant des articles littéraires, des études de droit, etc. La première livraison débute par un cha pitre intitulé « Histoire diplomatique ». On y trouvera un bon portrait de sir Edward Grey. A. DURTJZ ( Solandieu ). — Petites chroniques valaisannes. ( Genève, A. Jullien éditeur. ) Notre chroniqueur valaisan, M. A. Du ruz, vient de faire paraître chez Jullien, à Genève, un recueil de récits et légendes de l'histoire du Valais. C'est un livre à lire. C'est un livre à liro par tous ceux qui ai ment l'histoire racontée alertement et dé gagée d'un amoncellement de faits qui l'obscurcissent, et par tous ceux qui aiment le Valais pour sa seule beauté. Us ap prendront, ceux-là, au prix de quelles luttes de quels efforts, les montagnards de jadis ont su maintenir leur liberté. Ils pencheront avec intérêt sur le charmant ouvrage de M. A. Duruz pour y surprendre dans toute sa fraîche poésie la légende, ou bien le bruit du combat lourd, héroïque et fabuleux dont les rumeurs montaient vers",Les livres,1914-12-07
GDL-1914-12-08-Ar00405,"L'administration juge et partie Une affaire intéressante, sinon par la var leur de la somme en litige, du moins par l'importance du principe, a été plaidée dernièrement devant la troisième chambre du Tribunal de première instance, à Genève, présidée par M. le juge suppléant Ooulin, et ce dans les circonstances suivantes; Un négociant de Genève, directeur d'une agence d'expéditions et de transports internationaux, avait été chargé par un client, au mois d'avril dernier, d'expédier en Perse deux colis postaux de quatre kilos chacun. Ces colis renfermaient de petits cadeaux, soit des bonbons, biscuits, blouses et tabliers. Ils furent consignés dans un bureau de poste de Genève, et acceptés sans aucune observation. En date du 1 er mai, le bureau de la douane de Buchs renvoya les colis au bureau de poste expéditeur, en demandant de compléter les deux déclarations d'exportation par l'indication du poids net de chacun des objet » qu'ils renfermaient, ce conformément à la demande du bureau de statistique. Un des employés de la maison de transport répondit qu'il n'était pas possible de donner le poids net des bonbons et menus objets contenus dans les colis qui lui avaient été remis fermés par un particulier. U termina sa réponse par la question suivante I « Est-ce que l'administration n'a rien de mieux à faire qu'à chercher de pareilles vétilles, et est-ce que l'existence de la statistique en dépend? » L'administration des douanes soutint que l'ordonnance concernant la statistique du commerce s'appliquait aussi bien à la maison de l'agent",Chronique judiciaire,1914-12-08
GDL-1914-12-11-Ar00501,"Commerce des chevaux La direction du service territorial ( colonel d'état-major général de Tschaner ) publie de 3 Instructions concernant la vente et l'exportation des chevaux. Tous les propriétaires do chevaux ont intérêt à les consulter sans retard. Entre artilleurs. Deux artilleurs suisses dont un ami tert dons l'artillerie de la 41 me division française ont envoyé, par l'entremise de l'agent consulaire do France, M. Ed. Vuillaume, une somme de 100 fr. au colonol Marchai, commandant l'AD 41, pour les servants du régiment de leur ami qui seront sur lo front le jour de Noël. Lo colonel a accusé réception en ces termes: « Nos artilleurs ont jusqu'à présent fait ce qu'il fallait pour mériter l'estime de lcur 3 collègues étrangers; ils sont heureux et fiera d'avoir ainsi gagné leur affection. En ce jour de Noël qui leur sera doublement unefête si c'est un jour de bataille, ils boiront à la santé de leurs camarades suisses qui ont bien voulu leur témoigner une si, génér. euso sympathie. » Pour nos soldats La société d'étudiants « Hclvêtia » et la société des « Anciens helvétieus vaudois », à Lausanne, ont, d'après la Revue, constitué BOUS le patronago do MM. Chuard et Dubuis, conseillers d'Etat, un comité chargé de procures aux soldats suisses habitant l'étranger, qui ont été rappelés sous les drapeaux pour la garde de nos trontières, et dont les unités vont probablement être licenciées temporairement, une hospitalité simplo et cordiale. _ Ce comité prie les personnes qui accepteraient d'héberger ces",Chronique militaire,1914-12-11
GDL-1914-12-12-Ar00306,"FOOTBALL Les rencontres suivantes auront lieu dimanche-18 décembre pour le championnat lausannois: Série A. — Montriond Il-Signal I; Central I-Grancy I. Série B. — 1 er groupe. — Grancy II-Montriond UI; Florès I-Aurore I. 2 me groupe. — Cantonal I-Central II; Etoile II-Ouest I. ** # Etoile I s'étant retiré du championnat, le calendrier du deuxième tour, série A, a été modifié comme suit: 20 décembre: Grancy I-Montriond-Sportll; Signal I-Central I. ' 27 décembre: Montriond-Sport LT-Signal I; Central I-Grancy I. 10 janvier: Grancy I-Signal I; Central IMontriond-Sport II. 17 janvier: Match à rejouer, Central I-Signal I. Ce match, joué le 6 décembre a été annulé. m m ». CARNET DU JOUR Maison du Pettvle. — 8 h. Audition d'élèves de l'ivolo populaire de musique. Conservatoire. — 8 t / 4 h. Audition d'é'èves. < ercle anglais. — 8 8 4 h. Soirée de bieuiaisance. Kur-uai. — 8 t / 2 n. Spectacle. litcatre Lumen. — 8 i 2 h Cinéma. itouat Bwaravlu — 8 1 / 2 h. Cinéma.",Les sports,1914-12-12
GDL-1914-12-16-Ar00302,"Emprunt de la commune de Lausanne. Voici quelques renseignements sur l'em-Srunt de 6 millions de francs à 5 % que la ommune de Lausanne se propose de connelure: L'emprunt est destiné à consolider la dette flottante formée pour couvrir les dépenses relatives à ramenée des eaux de Thierrens à Lausanne, à l'extension des Services industriels, à l'achat d'immeubles et à divers travaux d'utilité publique. D sera divisé en 10, 000 obligations de 500 francs, au porteur, munies de coupons semestriels aux échéances du 1 er janvier et du 1 er juillet de chaque année. Ces obligations seront créées jouissance du 1 er janvier 1015. Le remboursement s'effectuera par voie de tirages au sort annuels en 20 ans, dès et y compris le 1 er janvier 1920. La Commune de Lausanne se réserve toutefois la faculté de dénoncer tout ou partie de l'emprunt en tout temps, dès et y compris le 1 er janvier 1920 et cela chaque fois pour uno échéanee de coupons moyennant nn préavis de 3 mois, de sorte qu'aucun remboursement anticipé ne pourra avoir lieu avant le 1 er janvier 1920. Comme nous l'avons dit, la Municipalité a traité avec l'Union des banques cantonales et le Cartel des banques suisses, lesquels s'engagent à prendre ferme sur l'emprunt un montant nominal de 4, 500, 000 fr. au prix de 97 %. Le solde de l'emprunt est réservé par la commune pour les divers fonds de réserve, caisses de retraites, etc., dont elle a la gérance. Martigny-Châtelard. Los recettes",Chronique financière,1914-12-16
GDL-1914-12-17-Ar00403,"La santé de l'armée H n'y a pas de changement dana l'état de santé général de l'armée, lequel ne donne lieu à aucune remarque spéciale. Nous avons à noter les maladies infectieuses suivantes au cours de la semaine passée: Fièvre typhoïde 1 cas, scarlatine 6 cas, rougeole 1 cas, méningite cérébro-spinale épidémique 1 cas. En outre, un cas de mort par fièvre typhoïde. Lo médecin de l'armée. L'indemnité de louage On nous écrit: L'Union suisse des paysans a insisté de nouveau, auprès du Département militaire fédéral pour que le paiement de l'indemnité de louage des chevaux fournis à l'armée, due depuis si longtemps, soit accélérée le plus possible. Elle a demandé en outre, qu'avec le réveil de la végétation l'indemnité Téduite a 1 fr. 50 par jour pendant l'hiver soit relevée à l'ancien prix et que la disposition par laquelle l'indemnité journalière des chevaux à l'infirmerie est réduite de moitié, donc à 75 centimes seulement en hiver, soit rapportée. Enfin l'Union a attiré l'attention du Département sur le fait que la dépréciation des chevaux fait l'objet de nombreuse plaintes. Fourniture du bétail de bouoherie pour l'armée Les offres de bétail de boucherie pour l'armée sont toujours très nombreuses. Cela prouve évidemment que les propriétaires de bestiaux sont satisfaits de l'organisation créée par les associations agricoles. Le licenciement de trois divisions a maintenant réduit les besoins de plus de la moitié. Il est donc impossible au commissaire général de prendre en considération prochainement, comme on le lui demande de divers côtés,",Chronique militaire,1914-12-17
GDL-1914-12-21-Ar00309,"FOOTBALL Y "" '. ', Les matchs de dimanche. A Colombier, Servette qui, cette saison, posséda un équipe redoutable, a battu Cantonal par 6 buts à 3 ( mi-temps 4-3 ). A Bâle, le Bftle-F.-O. a battu Old-Boys, par 6-0. A Aarau, lo F.-C. de cette ville a battu Nordstern par 3-1. A Wlnterthour, le F-O. -Winterthour a battu Brtihl, de Saint-Gàll, par 2-0. A Saint-Gall, le F.-C. de cette ville a battu Grasshoppere de Zurich par 12-0. A. Lausanne, pour le championnat lausannois, Central I bat Signal par 4 iL ' ' Montriond II est déclaré vainqueur de Grancyl, ce dernier club s'étant retiré du championnat. ' • ': ' Montriond IIT bat Aurore par 8 buts a 1 Grancy II bat Florès par 5-1. A CuUy,, Young-Boys de Vevey bat Vignoble par' 5-1, ' •' r. ' i j",Les sports,1914-12-21
GDL-1914-12-21-Ar00310,"Emprunt Ville de Lausanne. Nous attirons l'attention de noe lecteurs sur le prospectus d'émission de l'emprunt 5. % de 5 millions Ville de Lausanne qui parait aujourd'hui dans les annonces de la Qazette. C. F. F. Le total des recettes de l'exploitation des 0. F. F. a été, en novembre, de 13, 484, 000 fr. contre 15, 913, 672 fr. 51 l'an dernier. Les dépenses de 9, 971, 000 fr. contre 11, 230, 103 fr. 04 l'an dernier. L'excédent des recettes sur les dépenses est de 3. 513, 000 fr. contre 4, 683, 569. 47 francs l'an dernier. Le total des recettes, du 1 er janvier à fin novembre a été de 165. 940. 802 fr. 22-contre 1941363. 489 fr. 67 l'an dernier. Les dépenses ont atteint 118, 694, 747 fr. 27 contre 121, 737, 081 fr. 96 l'an dernier. Excédent des recettes sur les dépenses 47, 246, 054 fr. 95 contre 72, 426, 407 fr. 71 l'an dernier. Berne-Lœtschberg-Simplon. Recettes de novembre: 262, 500 fr. contre 275, 099 fr. en 1913., Janvier-fin novembre, 3. 730. 351 fr. contre 3, 9-43 ^ 247 fri en 1913 / soit une diminutiori'oS 212. 895 fr.;.;• -,; \. •• fej Rappelons, pour donner a ces chiffré * -Mur valeur de comparaison réelle que. juiqu'ajo 14 juillet 1913, il n'y avait que 45 km. de ligne exploitée, contre 105 km. dès le 15 juillet 1913. Berne-Neuchâtel ( ligne directe ). Recettes de novembre: 77, 700 fr. ( 87, 822 francs en 1913 ). Janvier-fin;",Chronique financière,1914-12-21
GDL-1914-12-21-Ar00504,"JLe » MMree * « Se ta Yetnoge La fameuse affaire des sources de la Venoge vient d'avoir son épilogue devant le Tribunal fédéral, dit la Revue. A lasuite de la promesse do vente passée au profit du consortium, M Mormoud, conseiller national, ' avait envoyé une lettre & la Feuille d'avis de Lausanne où il protestait contre les agissements de M. Gruaz, ancien syndic de l'Isle, qui en avait vendu une parcelle a * consortium. M. G. intenta une action en dommages-intérêts de 2000 fr. à M. Mermoud. Le Tribunal fédéral vient de confirmer l'arrêt de la cour civile vaudoise qui déboutait le demandeur.",Chronique judiciaire,1914-12-21
